# index, s_values, normalised s_values, cumulative energy 
599,0.00420927,2.48986e-05,      0.9999999426
600,0.00418839,2.47751e-05,      0.9999999431
601,0.00417352,2.46872e-05,      0.9999999437
602,0.0041537,2.45699e-05,      0.9999999442
603,0.0041404,2.44912e-05,      0.9999999447
604,0.00411323,2.43305e-05,      0.9999999452
605,0.00409315,2.42118e-05,      0.9999999458
606,0.00407707,2.41166e-05,      0.9999999463
607,0.00405462,2.39839e-05,      0.9999999468
608,0.00404159,2.39068e-05,      0.9999999473
609,0.0040105,2.37229e-05,      0.9999999478
610,0.00399382,2.36242e-05,      0.9999999482
611,0.00396764,2.34693e-05,      0.9999999487
612,0.00396275,2.34404e-05,      0.9999999492
613,0.00394376,2.33281e-05,      0.9999999497
614,0.00392103,2.31937e-05,      0.9999999502
615,0.00389212,2.30227e-05,      0.9999999506
